t,neuron
364.2,3500
364.6,8700
364.8,3100
365,10300
365.2,3200
365.4,9600
365.6,2700
365.6,8400
365.7,5400
365.9,800
365.9,5900
366,8200
366,11100
366.3,6700
366.7,7600
366.9,10700
367.3,2800
367.5,3300
367.5,11600
368.6,1800
369,4300
370,6900
370.5,7200
370.9,9300
371.1,7400
371.1,9100
371.4,10600
371.9,8800
372,11400
372.1,2400
372.1,3700
372.5,10800
372.7,5200
373,5000
373.4,900
373.7,6600
374,2100
374,3600
374.1,400
374.2,12000
374.3,4500
374.9,6200
375,10000
375.1,1000
375.1,5500
375.2,1200
375.3,7700
375.6,10100
375.8,10700
376.4,7900
377.4,8700
377.5,11700
377.7,3000
377.7,12200
377.9,1100
378.4,10300
378.8,12300
379,3500
379.2,4400
379.2,6700
379.3,3800
379.4,4200
379.5,2200
380.2,9500
380.3,3200
380.7,2700
381,8400
381.4,800
381.4,2800
381.4,7100
381.7,2500
381.7,5600
382.2,5400
382.8,11200
382.9,7300
383,6100
383.3,8500
383.7,8000
383.7,10600
383.8,1900
383.8,6900
384.1,8800
384.2,8100
384.5,5100
384.5,6300
384.6,5200
385.2,10200
385.4,4300
385.5,1400
385.6,6400
385.7,1700
386,1100
386.5,11100
386.8,10700
387.2,6200
387.2,9600
387.7,400
387.7,8400
387.8,11800
388.3,9000
388.9,4200
389.2,500
389.4,5700
389.4,11700
390.1,7800
390.1,9500
390.3,2100
390.3,4800
390.6,3200
390.7,11400
390.8,2000
390.8,9300
391.2,900
391.2,5900
391.4,3500
391.8,3300
392,10000
392.1,7500
392.3,2800
392.5,4900
392.6,12000
392.7,3800
392.7,8500
392.9,600
393,4500
393.1,800
393.1,4600
393.1,8300
393.3,1100
393.4,2700
393.4,7100
393.4,8200
393.5,2600
394.4,10700
395,3700
395.5,12400
396.5,8400
397.2,6700
397.9,8000
398.1,200
398.1,6600
398.1,7400
398.1,8700
398.2,3500
398.2,5500
398.2,6100
398.4,5000
398.4,8100
398.6,4300
398.9,4200
400,9600
400,10600
400.1,3800
400.2,1800
400.2,7300
400.5,2500
400.5,6300
400.8,9500
401,6200
401.2,12000
401.3,4400
401.7,2800
401.8,9800
401.9,4500
402.6,4700
403.9,6900
404.1,400
404.8,10000
406.1,1100
406.2,8800
406.5,9000
406.5,10800
406.6,10700
407.3,2100
407.5,7200
407.6,11700
407.8,12300
408.3,1600
408.4,7600
409.1,9300
409.3,2800
409.6,8400
409.7,5200
410.1,3200
410.6,4100
410.7,11400
411,3700
411.6,1100
411.7,4200
411.8,2000
412,2700
412.3,7100
412.6,6200
412.7,3300
412.7,12000
413,6900
413.5,5900
413.5,8500
413.6,6700
413.7,800
414.4,4300
414.5,1900
414.7,9500
414.8,900
414.9,6100
415.2,8400
415.2,10600
415.3,7700
415.5,3500
415.8,10200
415.9,6600
415.9,10800
416.2,8000
416.4,8100
416.8,3600
416.9,5100
417.5,4700
417.9,700
418.2,1400
419.4,10000
419.7,5000
420.2,6400
420.3,2800
420.8,10700
421.2,5400
421.2,5500
421.4,12400
421.5,9900
421.6,7700
422.1,9000
422.3,500
422.3,1800
422.5,2500
422.7,4500
422.9,3200
423.4,8500
423.5,11400
423.7,6300
424.4,8800
425.1,8000
425.1,9300
425.4,2600
425.6,1100
425.7,400
425.7,4900
426,11700
426.2,6900
426.3,9200
426.5,4300
426.8,8300
426.9,3500
427.2,11500
428,1700
428.1,4200
428.2,9500
428.2,10300
428.5,7200
428.6,3000
429,7100
429.2,3700
429.4,9700
429.5,2400
429.5,3200
429.8,10600
429.9,3800
430,5200
430.4,6700
430.6,5600
430.9,2700
431.2,12200
431.3,8100
431.3,8400
431.8,2800
432.2,400
432.3,4700
432.6,8700
432.7,11100
433.4,800
433.7,6100
433.7,10000
434.1,10700
434.2,5900
434.2,7300
434.4,7800
435.4,7400
435.5,900
437,8000
437.5,3500
437.7,2100
437.8,1100
438.1,4500
438.2,9600
438.3,6400
438.4,4300
438.6,6200
438.7,1300
438.7,10600
438.8,6600
439.1,11400
439.1,11800
439.9,6900
440.1,12000
440.3,6300
440.6,7600
440.7,3200
440.8,1700
440.8,12400
440.9,7900
441.2,4100
441.3,2200
441.4,4800
441.7,1600
441.7,7500
441.8,4400
442.3,4200
442.4,3700
442.4,8500
442.5,6700
442.6,8400
442.6,10700
442.8,600
442.8,5700
442.8,11700
443.4,9500
443.5,1900
443.8,8800
444.2,3500
444.2,8000
445.6,2700
445.9,8100
446.9,1100
446.9,9300
447,3300
447.7,2200
448,8700
448,10200
448.8,2800
449.2,4700
449.3,9000
450.1,10700
450.3,12000
451,700
451.1,8800
451.3,800
452.3,900
452.4,1800
452.5,3700
452.8,3200
452.8,6900
452.8,7400
453,2000
453.1,2500
453.1,7100
453.7,4300
453.7,7300
453.7,8200
453.7,10800
453.9,3600
453.9,6100
454,5200
454,9400
454,9800
454.1,5500
454.2,10000
454.5,5400
454.5,5900
454.8,10500
455.2,5100
455.2,10600
455.5,11700
456,2800
456.5,2400
456.5,8500
456.5,9500
456.6,6200
456.6,7200
456.8,4200
456.9,6700
457.2,4500
457.3,7600
457.4,2100
457.8,8700
458.1,4900
458.1,8400
458.2,5600
458.2,7100
458.6,9700
458.9,3500
458.9,5000
459,8100
459,12000
459.2,7000
459.8,400
459.9,3200
460,3000
460.1,4700
460.8,10100
460.9,11200
460.9,11400
461.1,9200
461.1,9300
461.2,12300
461.3,1100
461.5,10700
461.7,12200
462.3,10200
462.7,1700
462.8,7800
463.1,9500
464.1,3800
464.6,2600
464.8,2500
465.4,6100
465.5,3300
466.1,10300
466.2,500
467.2,4200
467.5,4300
467.5,8800
467.5,10400
467.6,4100
467.6,7300
467.8,6900
468.1,3700
468.2,10000
468.5,5200
468.5,7400
468.7,8500
469,900
469.2,7700
469.3,7900
469.3,11600
470.5,5500
470.5,11400
471.3,3500
471.3,9000
471.8,5400
472.5,10200
472.9,3400
472.9,4700
473.9,5200
474,5600
474,8200
474.3,10700
474.5,1100
475,6200
475.4,2800
475.4,3200
475.5,9500
476.5,10600
476.9,11700
477.1,12000
477.3,3600
477.5,2700
477.5,6600
477.5,11000
477.6,4500
477.7,5000
477.7,6900
477.8,3300
477.9,2400
477.9,6300
477.9,7800
478,800
478.1,8300
478.5,2100
478.6,400
478.8,8400
478.9,8000
479.1,12400
479.4,11500
479.6,10000
479.7,10800
480.1,8700
480.6,900
480.7,4400
480.7,6400
480.8,7200
480.8,11100
480.9,3800
481.1,1900
481.1,4800
481.5,5100
481.5,5700
481.6,1800
481.9,6100
481.9,12200
482.2,7400
482.2,9600
483.5,8100
484.5,3700
484.5,6700
484.6,5500
485.3,1100
485.4,700
485.4,4300
485.4,5400
485.4,7000
486,3500
486.3,11200
486.4,11700
486.6,4200
486.7,5900
486.9,2500
487.3,9300
487.6,12000
487.7,7100
488,10600
488.1,4700
488.2,3200
488.3,12300
488.6,10700
488.8,9500
488.9,8400
489.5,2800
489.5,8800
489.6,400
490.4,5200
491.8,10000
492.6,11400
492.7,10400
492.8,7500
492.9,2600
493.5,3700
493.8,4200
493.9,4500
494,9000
494.4,6200
494.5,3800
494.5,9800
494.6,4100
494.6,4300
494.8,6600
495.3,2100
495.4,2200
495.6,9300
496.1,8900
496.2,4900
496.3,10700
496.4,8100
496.8,1100
496.8,3200
496.9,7300
497.4,8500
497.8,6100
498,9500
498.1,2700
499,6300
499.1,2500
499.2,6900
499.4,3000
499.5,7600
499.8,10100
500.1,5900
500.2,9100
500.2,9600
500.3,800
500.3,7200
500.3,11700
500.4,1700
500.5,2000
500.7,8400
501.2,3500
501.3,900
501.3,6700
501.5,8700
502.1,1800
502.1,8000
502.2,1100
502.7,5100
503,7700
503.1,2800
503.1,12000
503.7,10800
503.8,3300
503.9,11400
504.1,6400
504.6,4500
504.7,400
504.7,5000
504.8,4300
505.4,1400
505.7,11100
505.9,8800
506,5600
506.2,4400
506.2,7900
506.2,8600
506.3,7800
506.3,10500
506.4,1300
506.4,6500
506.4,8300
506.5,500
506.5,3700
506.6,10200
506.7,10600
506.8,4700
507.4,9500
507.5,1600
507.8,10000
509.2,5500
509.6,3200
510,7100
510.3,1100
510.5,12400
510.7,6100
511,8400
511.1,4200
511.2,2600
511.2,7300
511.3,3500
511.4,6600
512.1,7400
512.2,900
512.2,6700
512.2,10700
512.4,2700
513.7,2400
513.7,8500
514,5900
514.4,1900
514.4,11700
514.5,4800
514.6,9300
515,4300
515,8000
515.1,10300
515.1,11400
515.5,1200
515.5,3600
515.8,5200
515.8,7200
515.9,400
516,10000
516.5,6300
516.9,3700
516.9,6200
517.2,3200
517.7,1100
517.8,5700
517.9,9000
518.8,700
518.8,8400
519.2,8700
519.7,10600
520.4,8100
521.3,800
521.8,3800
521.9,12000
522.1,4200
522.4,500
522.5,4100
522.7,7600
522.8,5400
522.8,9500
523,8800
523.1,2500
523.1,6700
523.5,12200
524,7700
524.1,10700
524.2,2100
524.6,7100
525.2,7400
525.5,10800
525.7,6900
526.1,2800
526.1,4400
526.7,2000
526.8,1100
527,3200
527.3,7800
527.4,3300
527.9,4500
528,12300
528.1,4300
528.4,11700
528.7,800
528.8,5200
529.3,5900
529.4,5600
529.4,8000
529.4,12400
529.6,10100
529.7,6600
530,10200
530.2,2700
530.3,11800
531.1,5500
531.6,3500
531.6,10000
532.1,6100
532.3,1700
532.5,11400
532.9,6700
533,5000
533.2,5700
533.2,9600
533.5,3000
533.5,3700
533.5,8400
533.5,10700
533.6,9300
533.9,4700
533.9,5100
534.2,2500
534.5,7200
535.6,2600
536.8,12200
537.3,6500
537.3,8500
537.4,7900
538,10600
538.3,6400
538.5,400
538.5,700
538.6,7000
538.7,2100
538.8,7300
538.8,8000
539.1,6300
539.3,4300
539.5,3200
539.5,4500
540,11700
540.3,10700
540.9,1100
541,2800
541.2,9700
541.3,4200
541.3,10500
542.2,3800
542.5,900
542.7,9900
542.9,11200
543,5900
543,6900
543,12000
543.2,9500
543.6,1800
543.8,7500
544.3,7400
544.7,8800
545,8400
545.2,3400
545.7,12400
545.8,7800
546,4700
546,8100
546.2,10400
546.7,3500
546.7,10200
546.9,3600
547.7,11400
547.8,3300
547.8,7100
548.3,8700
548.8,6200
549.1,800
549.7,6700
550.1,8000
550.4,900
550.7,10700
550.9,1100
550.9,2800
550.9,9300
551,5600
551.3,10000
551.4,1900
551.4,4300
551.6,2200
551.7,3800
551.8,3700
551.8,5200
551.8,9000
552.4,8500
552.5,5400
553.2,6100
553.3,2700
554.1,9600
555.2,10800
555.4,3200
555.6,1300
556.2,1700
556.5,11700
556.7,700
557,10600
557.4,100
557.9,5100
558.1,12000
559.3,6600
559.5,400
559.7,7200
559.8,1100
560.1,4300
560.1,8400
560.5,9200
561.3,3500
561.3,5000
562.4,6700
562.6,10700
562.7,9500
562.8,5900
562.8,7100
562.8,7600
562.8,10100
563,2800
563.1,6300
563.2,11200
563.3,8300
563.6,8700
564.4,8800
564.4,11400
564.5,2500
564.6,4500
564.8,4700
564.9,7800
565.2,4200
565.4,7500
565.5,3200
565.5,10000
565.7,2400
566.1,1600
566.1,3700
566.6,10200
566.8,7300
566.9,12300
567,4900
568.1,1100
568.1,5500
568.5,6100
568.5,6900
568.6,5200
569.1,2200
569.1,8500
569.2,2000
569.2,8000
569.5,3600
569.5,4100
569.5,12200
569.7,4400
570,9300
570.3,11800
571.4,12000
572.3,1900
572.3,4500
572.4,4300
572.4,10700
572.8,3500
573.5,200
573.6,2600
573.7,8400
574.3,2400
574.5,3200
574.5,6200
574.5,8300
574.6,4600
574.8,5600
575.1,7400
575.4,9500
575.6,400
575.8,11700
576.3,3700
576.3,7700
576.4,10600
576.5,800
576.6,3000
576.8,2100
577,5900
577.1,9000
577.2,2800
577.3,10800
577.6,4200
577.6,8100
578,3800
578.5,7200
578.6,9300
578.7,600
579.4,1800
579.6,5400
579.7,9800
579.9,12000
580.1,4300
580.1,6400
580.3,10300
580.4,10000
580.7,1100
580.9,5500
581.9,10700
582.1,1700
582.5,6300
582.8,8500
583.3,5100
583.5,700
583.8,3200
584.4,11400
584.6,6700
584.7,2500
585,9500
585.6,2700
585.8,6100
586.2,8400
586.3,5200
586.3,11700
586.4,6600
586.5,10200
586.9,2800
586.9,5000
587.1,10600
587.1,11500
587.3,8700
587.3,11100
587.4,100
587.7,500
587.8,7300
588.2,4900
588.6,900
588.7,3300
589.3,9000
589.3,9200
591.1,12300
591.5,8000
591.9,6200
592.2,8200
592.3,400
592.6,9600
592.6,10000
592.9,4700
593.1,2600
593.3,800
593.3,1600
593.5,2200
593.6,9900
593.7,12000
594.1,4300
594.2,4500
594.3,3700
594.3,6900
594.6,3200
594.7,7900
594.8,2400
594.8,7100
595,2100
595.9,9300
596,6100
596,7800
596.2,5900
596.4,7200
596.5,1100
596.7,6300
596.7,10700
597.2,3500
597.3,11700
597.4,3800
597.4,5600
597.6,11800
597.7,6700
597.8,4200
597.9,6800
598.2,8300
599.2,9500
601.1,2800
602,12400
602.2,12200
602.4,4300
602.6,2700
603.1,6200
603.4,3700
603.4,10600
603.4,11200
603.6,9600
603.7,9000
603.9,2500
603.9,3500
603.9,5200
604.1,2300
604.2,4400
604.2,8400
604.2,11400
604.6,5100
604.6,8800
604.7,7400
605.1,1800
605.2,1100
605.3,6400
605.4,8500
605.5,6900
605.5,10400
606.6,3200
606.6,10000
606.7,5000
607.5,8000
607.9,10500
608.1,6100
608.2,8700
608.4,10700
608.6,7300
608.9,8200
609.1,4800
609.1,12000
609.3,1400
609.4,5600
609.4,11700
609.5,900
609.6,4300
609.7,9800
609.8,3600
610,6600
610.3,7800
610.5,400
610.9,6300
610.9,6700
611.1,4200
611.5,800
611.5,4700
611.5,7200
611.8,1700
611.8,7000
611.9,600
611.9,10800
612.2,8100
612.6,700
612.6,8400
612.6,10200
612.8,3300
612.8,7100
613.2,1100
613.5,9300
613.7,10700
613.9,2000
614.1,3800
614.1,5200
614.3,500
614.3,4500
614.3,5900
614.4,7600
614.9,9700
615.5,2800
615.6,3200
617.2,1900
617.3,11400
617.7,9500
618.5,4200
618.6,2500
618.6,11800
618.7,7500
618.8,7400
619,2600
619.2,2200
619.2,3400
619.6,400
619.6,4100
619.8,6200
619.8,10000
620.3,6100
620.8,9000
621.4,3700
621.5,5600
621.5,10800
622,8800
622.4,4000
622.4,10100
622.4,12300
622.5,900
622.5,4300
622.5,10600
622.7,3500
622.8,7300
622.9,6400
622.9,6900
623,2700
623.1,7700
623.3,12000
623.5,800
623.5,7800
623.6,1800
623.6,2400
623.6,2800
623.7,5200
623.8,1100
623.8,4700
624,8000
624,9300
624.1,2100
624.1,3800
624.4,7900
624.5,5100
624.6,11700
626.8,4500
627.1,8500
627.7,400
627.8,5500
627.8,12200
627.9,10700
628,4900
628.3,3200
628.3,10200
628.7,4800
628.7,11400
628.9,6600
629,5000
629.2,6300
629.5,2600
629.9,6700
630.6,8400
630.7,4300
630.7,9500
631,5400
631.1,3700
631.2,12400
631.3,7600
632.3,5900
632.5,9900
632.6,1100
633.8,8000
634.9,9300
635.2,9000
635.6,8300
635.7,10000
635.8,8100
636.5,11700
636.6,1400
636.6,4100
636.8,9800
637.4,8700
638.7,10600
639.3,7800
639.4,11400
639.8,4300
640.1,2500
640.1,3500
640.1,7200
640.2,12300
640.9,5200
641.2,11100
642.2,1900
642.3,4700
643,7100
643.1,6700
643.2,2100
643.2,10700
643.3,9600
643.4,2800
643.4,6600
643.5,3800
643.5,5500
643.5,12000
643.6,6100
643.7,400
644.3,2700
644.3,3200
644.4,8800
644.5,5100
644.5,8500
644.8,8100
644.9,1600
644.9,4500
645.1,900
645.5,1100
645.6,6400
645.7,3300
645.8,8400
646.8,5600
647.5,3700
648,3600
648.1,4200
648.2,10000
648.5,7300
648.7,6200
649,9500
649.2,8300
650,10300
650.3,800
651,11700
651.1,8000
651.2,2000
651.4,1800
651.4,3000
651.5,6900
651.5,10100
651.6,4300
651.7,700
652,7600
652.5,10700
652.6,3500
652.7,6500
652.7,12200
652.9,5400
652.9,7400
653.1,5200
653.4,12400
653.5,3800
653.5,11400
653.6,10200
653.9,2200
653.9,2800
653.9,5900
654,9100
654.1,2300
654.1,2400
654.1,8700
654.3,6100
654.3,6300
654.3,7300
654.5,4400
654.5,4800
654.6,1900
654.7,11500
654.9,3700
654.9,8400
654.9,8900
655.2,2100
655.2,3200
655.2,7200
655.3,4700
655.6,9200
655.9,5000
656.2,7100
656.3,400
656.4,1100
656.7,5500
656.7,10600
656.8,6600
657.1,12000
657.7,10700
658.5,1800
658.8,9500
659.7,7900
660.5,9300
660.9,1400
661,11700
662,11800
662.3,9000
662.6,4300
662.8,600
663.1,8000
663.2,900
663.3,10000
663.8,4200
664.1,2500
664.3,1100
664.8,10800
664.9,10200
665.3,6100
665.5,2700
665.9,3300
666.7,8800
667,10700
667.3,200
667.5,4100
667.5,7800
667.6,4900
667.6,6700
667.6,6900
667.9,800
667.9,5900
668,3700
668.1,3200
668.1,4500
668.1,5100
668.2,1700
668.6,2000
668.6,9800
669.3,6400
669.3,7600
670.1,2800
670.4,8500
670.5,3500
670.5,10600
670.7,6600
670.8,12000
671,5600
671.1,8400
671.2,8100
671.4,11700
671.8,9600
672.2,5200
672.3,6200
672.6,8300
672.8,4700
673,8700
673.2,6700
673.3,8000
673.7,11400
673.8,9500
673.9,4300
674.1,300
674.6,8200
674.6,10700
675.2,5400
675.3,2100
675.6,2600
675.8,1100
676,7300
676,12400
676.1,2900
676.7,6900
677.2,400
677.2,6100
677.2,10000
677.6,2700
677.8,3200
677.8,8800
677.8,9300
677.8,12300
678.2,6600
678.3,600
678.5,1900
678.6,900
679.4,4900
679.4,10400
679.9,3500
680.4,6500
680.6,5900
680.6,8100
680.6,9700
680.8,4200
681,800
681.2,4800
681.2,5500
681.2,10800
681.5,4300
681.5,4500
681.6,2400
681.6,7200
681.6,8900
681.6,11400
682.5,4400
683.7,5000
684.2,9500
684.7,8400
685.1,3800
685.7,9900
685.9,7700
685.9,8800
687.4,12000
688,11200
688.1,1100
688.4,7400
688.5,2800
688.5,3000
688.5,6200
689.1,1800
689.1,6900
689.1,10200
689.3,11700
689.4,9300
689.4,10300
689.7,3200
689.8,1600
689.8,4100
690.1,10000
690.1,10700
690.3,3500
690.9,5400
691,5900
691,11100
691.1,12200
691.3,5200
691.4,5600
691.4,8500
691.9,400
692,5500
692.1,5100
692.1,9000
692.2,3700
692.2,10100
692.5,10600
692.9,7100
693.2,6700
694.8,1100
695.1,4200
695.1,6400
695.2,9500
695.5,2500
695.5,9200
695.6,2200
695.8,7200
696.2,7600
696.4,8100
696.6,11400
697.6,4300
698.1,8700
698.2,8000
698.3,2700
698.8,8300
699.3,1700
699.5,4900
699.7,2600
699.7,4400
699.7,10700
699.8,5000
699.9,800
699.9,3700
699.9,11700
700.4,7300
701.2,2000
701.2,6300
701.3,1400
701.3,3200
701.4,4700
702,9600
702.4,4500
702.6,7800
702.9,6100
703.1,10000
703.3,900
703.5,11200
703.6,5900
703.7,9300
703.8,600
703.9,2400
703.9,5200
703.9,5600
703.9,8400
704.1,12000
704.2,6700
704.3,6600
704.9,3300
705.4,7100
705.5,1100
705.6,10600
705.8,9000
706,2800
706.5,3500
707.5,9500
707.5,10700
708.4,9800
708.5,400
708.5,7600
709.4,1800
709.7,7400
709.7,8800
709.8,100
710,5400
710.6,3800
710.6,5100
710.6,6900
710.7,11700
710.9,12300
711.2,8000
711.6,4300
711.7,1300
712.1,1100
712.3,500
712.7,2500
712.7,5000
712.7,6700
712.7,10100
712.9,2700
713.2,800
713.6,2100
713.6,12000
713.8,8400
714.7,6600
715.4,700
715.4,10000
715.5,6300
715.9,11400
716.2,9300
716.2,11800
716.4,3200
716.6,6100
717.1,9500
717.3,3700
717.6,8200
717.8,8500
718.7,2000
719.1,3400
719.2,900
719.2,6200
719.3,6900
719.4,2800
719.6,11200
719.7,4200
719.7,7500
720,10600
720.1,2200
720.2,8800
720.2,10200
720.4,5500
720.6,3600
720.7,4300
720.8,7800
721.3,7900
721.6,8100
721.7,5900
722.4,1800
722.4,9000
722.7,5200
723.1,3500
723.1,8700
723.2,8000
723.9,5600
725.5,3300
725.7,12200
725.9,4500
725.9,11100
726.2,11400
726.3,7300
726.4,10700
726.5,10800
726.8,6400
727,8400
727.1,4900
727.1,11700
727.4,4700
727.7,3800
727.7,10000
729.2,800
729.2,3200
729.2,4200
729.3,900
729.3,1100
729.5,7700
729.8,400
730.7,7500
730.9,2700
731.2,6700
731.3,11000
731.5,9300
731.6,5100
731.6,8900
731.7,2800
732.2,6100
732.3,2400
732.5,6900
732.8,600
732.9,7200
732.9,12400
733.2,7100
735.6,9600
736.5,4400
736.6,6600
736.9,5200
737.1,12000
737.2,2100
737.2,2500
737.3,10100
737.5,3700
737.7,500
737.7,2600
737.9,4300
737.9,6300
738,3500
738.3,1700
739,9500
739.2,6800
739.2,11400
739.2,11700
739.4,7900
739.4,11600
739.6,8000
739.6,8200
739.7,1100
739.9,3200
739.9,7800
739.9,11300
740.2,5900
740.2,10700
740.3,800
740.3,8400
740.4,5600
740.6,8300
741.7,9300
741.9,1400
741.9,2800
743.9,5500
744.5,10200
744.7,2000
745.5,5400
745.5,7600
745.5,10600
745.7,8100
745.8,200
745.9,11800
746,6200
746,8800
746.2,1800
746.4,1100
746.4,11100
746.5,7400
746.6,8500
746.8,9200
746.8,9800
746.9,2100
747,400
747,3000
747,8000
747,9000
747.2,6700
747.3,4300
747.3,4500
747.4,3500
747.6,6100
747.6,10000
747.7,5700
747.9,9400
748.1,4200
748.1,10700
748.4,4100
748.7,4700
749.6,8400
751.4,8700
752.5,4400
752.5,4800
752.5,8300
752.7,900
752.7,6900
753.8,1600
753.8,5900
753.8,10800
753.9,1900
753.9,3300
753.9,6600
754,2200
754,3500
754.1,9500
754.2,12000
754.3,10100
754.3,11700
754.6,2800
754.8,7100
754.9,2700
755.1,4500
755.1,11400
755.4,7200
755.4,9000
756,12300
756.2,5200
756.5,3200
756.6,9300
758.7,3700
759.4,10600
759.5,8000
760.4,1100
761,5000
761,8800
761.5,2400
762.2,2100
762.3,4900
762.4,2800
762.5,8500
763.1,10700
763.2,2500
763.7,2700
763.7,6100
763.7,12300
764.1,900
764.3,4200
764.6,3800
764.6,12000
764.8,2200
765.3,4500
765.4,5100
765.5,6200
765.7,11400
765.9,4300
766.5,3500
766.7,7700
766.7,11700
766.9,3200
766.9,4700
766.9,8700
767.2,10800
767.3,8100
767.9,9500
768.4,400
768.4,11200
768.6,9300
769.3,5500
769.4,10000
769.8,5600
769.9,5200
770,7400
770,7800
770.4,800
770.6,10100
770.9,3700
771,6700
771.3,1100
771.4,900
771.4,10600
771.6,8400
771.8,6300
772,5900
772.4,9000
772.7,2600
772.9,10700
773.1,7100
773.7,8000
775.1,9600
775.3,5100
775.6,8200
775.7,7200
776.5,12000
776.7,3200
776.8,6600
776.8,11400
777,6400
777.1,2800
777.1,3500
777.5,1700
777.5,4300
777.6,2100
777.6,6900
777.8,7300
778,1600
778,4400
778.3,1100
778.4,2000
778.7,6200
778.7,8800
779.2,11700
779.4,2400
780.6,3000
781.3,7900
781.3,10700
781.5,10000
781.9,5200
782,3300
782.1,700
782.1,2500
782.5,1300
782.5,9200
783,8400
783.5,4500
784,9000
784.1,400
784.1,7100
784.8,4200
784.8,6300
785.1,8000
785.1,12000
785.4,9500
785.7,6100
785.8,8700
786.6,4700
787.3,9700
787.5,5400
787.6,5900
787.7,11200
788,3700
788.2,1900
788.3,10200
788.6,4300
788.6,4800
788.6,8900
788.8,5600
788.9,3200
788.9,4100
789,2700
789,12300
789.1,11400
789.2,5500
789.4,8500
789.5,6700
789.7,4500
789.9,1100
789.9,6900
790.4,12200
790.5,6200
790.6,900
790.6,8800
790.6,10700
790.8,7400
791.3,5000
791.4,3600
791.4,12400
791.6,3500
791.6,4900
791.6,8100
791.9,10600
792,11800
792.3,2800
792.5,10500
792.6,400
792.8,1800
793,5200
793.4,600
793.8,3700
793.8,8400
794,4300
794.9,3200
795.1,7800
795.3,11700
795.5,3800
795.8,1600
796.1,2200
796.1,4700
796.1,6400
796.8,10000
797.3,6300
797.3,7600
797.4,4000
797.5,2000
797.5,9300
797.7,500
798.1,3300
798.4,6700
798.4,9500
798.8,9400
798.9,9800
799.2,7300
799.2,11400
799.3,1100
799.3,2600
799.3,10700
799.4,800
799.4,5100
799.4,9000
799.4,10300
799.5,4500
799.8,5900
799.8,8800
799.8,9600
799.9,3100
799.9,8000
800,6900
800,8300
800.1,900
800.2,2100
800.6,1900
801.5,6100
803,4400
803.5,5500
805.6,400
806.4,2700
806.4,7100
806.6,3500
806.7,12000
806.8,4200
806.9,7400
806.9,7700
806.9,10200
807,3200
807.2,1100
807.4,2300
807.4,9100
807.7,11700
807.8,10800
807.9,9000
808,2500
808,8100
808,8400
808.1,5200
808.5,10100
808.9,4100
809,7200
809.1,4500
809.2,3700
809.6,11400
810.1,4300
811.6,2100
812,12400
813.2,12300
813.3,4700
813.3,11100
814.6,5600
814.6,10700
814.9,800
815.1,5700
815.2,11200
815.4,700
815.4,5400
815.4,6600
815.7,2800
815.7,5000
815.7,7300
815.7,7900
815.7,10000
815.8,2400
816,500
816.2,1900
816.2,5500
817.1,9300
817.3,3200
817.6,10600
817.8,900
818,8000
818.1,9500
818.1,10200
818.2,4200
818.4,1100
818.4,4300
818.5,6300
818.5,8700
819.4,6100
819.6,4400
819.8,2100
820.1,3700
820.1,6700
820.3,6900
820.3,8500
820.4,7300
820.5,1400
820.9,11800
821,4900
821,8400
821.2,5900
821.8,2500
822.1,7100
822.3,3500
822.5,12200
822.6,6200
822.8,2700
823.1,7500
823.1,11700
823.3,4700
823.3,11400
823.4,12000
823.5,10700
823.7,3000
824.1,5200
824.2,8800
824.6,2600
826.1,3800
826.3,7800
826.8,400
827.1,5500
827.2,1800
827.4,2800
827.9,1100
828.1,4500
828.2,10300
828.3,4300
828.5,9000
828.9,3700
828.9,6100
828.9,9200
829,4800
829.3,6900
829.3,8400
829.5,10000
829.6,4200
829.7,7600
829.7,9600
829.9,9300
830.1,6600
830.4,5100
831.3,3600
832,4100
832.2,3200
832.4,9500
832.9,7100
832.9,10600
833.3,6300
833.5,7400
833.7,11000
833.9,8200
834.6,800
834.8,10700
834.9,10800
835.2,8800
835.3,8000
835.5,5000
835.7,2000
836.7,5600
836.8,6400
837.2,6700
837.3,8300
837.5,11400
838.3,700
838.3,3500
838.5,7200
838.8,4300
838.9,8100
838.9,11200
839,8700
839.5,2800
839.7,1100
839.7,3200
839.8,7700
840.3,1600
840.3,2100
840.3,6200
840.3,7300
840.4,6100
840.4,12000
840.6,11700
840.9,3300
841,7800
841,12400
841.1,400
841.2,1800
841.2,2700
841.4,4700
841.5,1400
841.8,8500
841.9,900
843.7,9600
844,5200
844.2,12200
844.8,3700
844.9,6600
844.9,12300
845.7,7400
846,9300
846.3,4500
846.4,8400
846.5,10700
846.6,7900
846.9,2200
847,9500
847.7,3800
848.1,6300
848.2,500
848.2,10000
848.3,1100
848.3,4200
848.3,9800
848.4,6400
848.7,7600
848.8,9900
848.9,6700
849.1,8200
849.2,5900
849.7,2500
849.8,6900
850.1,10200
850.1,10300
850.6,8000
852.5,800
852.5,5500
853.4,6100
853.8,11400
854.1,5100
854.3,4700
854.4,5600
854.5,4300
854.5,8800
854.5,11100
854.6,3200
854.8,6200
854.9,5000
855,9000
855.1,11700
855.2,9500
855.9,4800
856.1,5200
856.1,5400
856.1,10600
856.2,4200
856.2,10500
856.4,1700
856.5,8100
856.7,7200
856.7,8300
857.1,7900
857.3,10100
857.8,11800
858.4,3500
858.6,10700
859,3700
859.2,3300
859.7,2800
859.7,6800
859.9,8700
860.2,6700
860.5,100
860.5,7500
861,600
861.2,11200
861.4,4400
861.9,10000
